CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AvgBalance,AvgSalary,BalanceStandardized
667,France,Male,40,9,0.0,1,1,1,96670.2,0,62092.63651575588,99899.18081372158,-1.2258476714090278
787,France,Male,33,1,126588.81,2,0,1,62163.53,0,62092.63651575588,99899.18081372158,0.8030049628413276
705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,119730.1161339179,101113.43510163411,1.0700303792258912
773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0,119730.1161339179,101113.43510163411,0.08588960816160142
554,France,Male,40,4,0.0,1,0,1,168780.04,0,62092.63651575588,99899.18081372158,-1.2258476714090278
526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0,119730.1161339179,101113.43510163411,1.8240933484284971
661,Germany,Male,35,2,117212.18,1,1,1,83052.03,0,119730.1161339179,101113.43510163411,0.6527246933934127
698,France,Female,46,0,0.0,2,1,1,125962.02,0,62092.63651575588,99899.18081372158,-1.2258476714090278
646,France,Male,26,4,139848.17,1,1,0,164696.27,0,62092.63651575588,99899.18081372158,1.0155141685481657
757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0,119730.1161339179,101113.43510163411,0.4066954306576066
699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0,61818.14776342349,99440.57228098506,1.4579824152402732
667,France,Female,24,4,0.0,2,0,1,34335.55,0,62092.63651575588,99899.18081372158,-1.2258476714090278
774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0,61818.14776342349,99440.57228098506,0.6390678336901652
745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0,61818.14776342349,99440.57228098506,0.1920196803794284
649,France,Female,42,7,0.0,2,0,1,22974.01,0,62092.63651575588,99899.18081372158,-1.2258476714090278
634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1,119730.1161339179,101113.43510163411,0.7557818880356876
665,Spain,Male,38,9,0.0,1,0,1,87412.74,0,61818.14776342349,99440.57228098506,-1.2258476714090278
713,France,Male,38,9,72286.84,2,1,1,26136.89,0,62092.63651575588,99899.18081372158,-0.06729861991202776
652,France,Female,40,1,0.0,2,1,0,126554.96,0,62092.63651575588,99899.18081372158,-1.2258476714090278
739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0,61818.14776342349,99440.57228098506,0.5320314284681267
556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,119730.1161339179,101113.43510163411,1.0983818539289858
699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,61818.14776342349,99440.57228098506,-1.2258476714090278
708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0,61818.14776342349,99440.57228098506,1.7790369784652857
480,France,Male,35,2,165692.91,1,1,1,197984.58,0,62092.63651575588,99899.18081372158,1.4297306291540874
700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1,119730.1161339179,101113.43510163411,0.9802583756331474
525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1,61818.14776342349,99440.57228098506,0.6743263512136839
845,France,Male,33,8,164385.53,1,1,0,150664.97,0,62092.63651575588,99899.18081372158,1.408777107614812
613,France,Male,37,9,108286.5,1,1,1,114153.44,0,62092.63651575588,99899.18081372158,0.5096718486713894
850,France,Female,34,2,0.0,2,1,1,171706.66,0,62092.63651575588,99899.18081372158,-1.2258476714090278
798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,61818.14776342349,99440.57228098506,-1.2258476714090278
773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,119730.1161339179,101113.43510163411,0.6666248446086662
614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0,61818.14776342349,99440.57228098506,0.8141433226633765
473,Spain,Male,48,8,0.0,2,1,0,71139.8,0,61818.14776342349,99440.57228098506,-1.2258476714090278
762,France,Male,29,6,141389.06,1,1,0,54122.89,0,62092.63651575588,99899.18081372158,1.0402101802698178
701,France,Male,37,8,130091.5,1,1,1,120031.29,0,62092.63651575588,99899.18081372158,0.8591429566613373
600,France,Male,35,4,143744.77,2,1,0,104076.51,0,62092.63651575588,99899.18081372158,1.0779654008065294
850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0,61818.14776342349,99440.57228098506,0.3353214261015472
613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0,61818.14776342349,99440.57228098506,0.5680257505579291
509,France,Male,31,3,0.0,2,1,0,15360.91,0,62092.63651575588,99899.18081372158,-1.2258476714090278
509,Spain,Male,38,2,0.0,1,0,0,168460.12,0,61818.14776342349,99440.57228098506,-1.2258476714090278
609,France,Male,34,1,0.0,1,1,1,181177.9,0,62092.63651575588,99899.18081372158,-1.2258476714090278
456,France,Female,33,1,188285.68,1,0,0,58363.94,0,62092.63651575588,99899.18081372158,1.7918274126653029
728,France,Female,46,2,109705.52,1,1,0,20276.87,1,62092.63651575588,99899.18081372158,0.5324146366401992
663,Spain,Male,33,9,0.0,2,0,0,91514.62,0,61818.14776342349,99440.57228098506,-1.2258476714090278
673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0,119730.1161339179,101113.43510163411,0.8115631184131906
717,France,Male,40,0,98241.04,1,1,0,110887.14,0,62092.63651575588,99899.18081372158,0.34867216802618395
741,Germany,Female,37,8,170840.08,2,0,0,109843.16,0,119730.1161339179,101113.43510163411,1.51222488289922
498,Germany,Female,41,4,87541.06,2,1,1,12577.21,1,119730.1161339179,101113.43510163411,0.17718242411101395
850,France,Female,26,4,62610.96,2,0,1,179365.1,0,62092.63651575588,99899.18081372158,-0.22237500167665866
493,France,Male,36,9,0.0,2,1,1,65816.53,0,62092.63651575588,99899.18081372158,-1.2258476714090278
686,France,Female,47,5,113328.93,1,1,0,124170.9,0,62092.63651575588,99899.18081372158,0.5904874230378994
666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0,61818.14776342349,99440.57228098506,0.4543140545091166
733,Spain,Female,31,9,102289.85,1,1,1,115441.66,0,61818.14776342349,99440.57228098506,0.4135628865192262
631,Germany,Female,34,6,125227.82,2,0,1,128247.03,0,119730.1161339179,101113.43510163411,0.7811922279977948
714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0,119730.1161339179,101113.43510163411,1.0261356541105182
767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1,119730.1161339179,101113.43510163411,0.8937890783565463
711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,119730.1161339179,101113.43510163411,-0.6000966135840862
722,France,Male,34,8,0.0,2,1,1,133447.49,0,62092.63651575588,99899.18081372158,-1.2258476714090278
631,Spain,Male,55,9,99685.06,1,1,0,114474.98,0,61818.14776342349,99440.57228098506,0.3718156337156885
701,Germany,Male,38,3,125385.49,2,0,1,52044.66,0,119730.1161339179,101113.43510163411,0.7837192222466722
790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0,61818.14776342349,99440.57228098506,0.8795594097837933
633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0,61818.14776342349,99440.57228098506,0.3497535170587949
644,France,Female,37,8,0.0,2,1,0,20968.88,0,62092.63651575588,99899.18081372158,-1.2258476714090278
757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0,61818.14776342349,99440.57228098506,1.031669333975489
696,France,Female,30,8,0.0,2,1,1,196134.44,0,62092.63651575588,99899.18081372158,-1.2258476714090278
746,France,Male,35,2,172274.01,1,1,0,22374.97,0,62092.63651575588,99899.18081372158,1.5352066350606524
649,Spain,Male,36,8,0.0,2,1,0,161668.15,0,61818.14776342349,99440.57228098506,-1.2258476714090278
565,Spain,Male,38,0,122447.76,1,0,0,67339.34,0,61818.14776342349,99440.57228098506,0.7366359038300103
720,France,Female,38,10,0.0,2,1,1,56229.72,1,62092.63651575588,99899.18081372158,-1.2258476714090278
648,Spain,Female,56,6,157559.59,2,1,0,140991.23,1,61818.14776342349,99440.57228098506,1.299377024382851
632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1,119730.1161339179,101113.43510163411,0.8023941697239005
622,France,Female,30,2,158584.82,3,1,0,142342.55,1,62092.63651575588,99899.18081372158,1.315808497166366
835,France,Male,28,2,163569.61,2,1,1,154559.28,0,62092.63651575588,99899.18081372158,1.395700268980042
493,France,Female,31,3,0.0,1,1,1,176570.28,1,62092.63651575588,99899.18081372158,-1.2258476714090278
785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0,119730.1161339179,101113.43510163411,0.8129840818818624
681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1,119730.1161339179,101113.43510163411,0.6685561112224149
621,Germany,Female,30,2,101014.08,2,1,1,165257.31,0,119730.1161339179,101113.43510163411,0.3931159818899972
756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1,61818.14776342349,99440.57228098506,0.6847255407765951
515,France,Female,66,6,0.0,2,1,1,160663.11,0,62092.63651575588,99899.18081372158,-1.2258476714090278
625,France,Female,58,10,53772.73,1,1,1,192072.1,1,62092.63651575588,99899.18081372158,-0.3640262757316917
717,Spain,Female,39,6,0.0,2,1,0,93275.61,0,61818.14776342349,99440.57228098506,-1.2258476714090278
595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0,119730.1161339179,101113.43510163411,0.9999781303348594
539,Spain,Female,37,1,130922.81,2,0,0,2186.83,0,61818.14776342349,99440.57228098506,0.8724664525009669
762,France,Male,35,9,0.0,2,1,1,43075.7,0,62092.63651575588,99899.18081372158,-1.2258476714090278
706,Spain,Male,20,8,0.0,2,1,1,12368.11,0,61818.14776342349,99440.57228098506,-1.2258476714090278
677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0,61818.14776342349,99440.57228098506,0.8715589975991376
733,Germany,Female,33,7,187257.94,1,0,1,190430.81,0,119730.1161339179,101113.43510163411,1.7753557118386307
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,61818.14776342349,99440.57228098506,-1.2258476714090278
679,France,Male,36,6,147733.64,1,0,1,172501.38,0,62092.63651575588,99899.18081372158,1.1418954543964341
478,Spain,Male,43,1,0.0,2,1,1,197916.43,0,61818.14776342349,99440.57228098506,-1.2258476714090278
696,France,Male,33,2,163139.27,1,1,1,7035.36,0,62092.63651575588,99899.18081372158,1.388803162967091
686,Spain,Female,35,4,0.0,2,1,1,159676.55,0,61818.14776342349,99440.57228098506,-1.2258476714090278
466,France,Female,36,5,119540.15,1,0,1,80603.99,0,62092.63651575588,99899.18081372158,0.6900353219312415
686,France,Female,41,4,129553.76,2,1,0,187599.8,0,62092.63651575588,99899.18081372158,0.8505245391602818
576,France,Male,55,9,0.0,2,1,1,94450.97,0,62092.63651575588,99899.18081372158,-1.2258476714090278
763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0,119730.1161339179,101113.43510163411,-0.16642548665646378
572,France,Male,43,2,140431.98,1,1,0,26450.57,1,62092.63651575588,99899.18081372158,1.0248709549529174
757,France,Female,49,2,0.0,2,0,0,164482.92,0,62092.63651575588,99899.18081372158,-1.2258476714090278
582,France,Female,29,0,0.0,1,1,1,84012.81,0,62092.63651575588,99899.18081372158,-1.2258476714090278
623,France,Female,35,5,0.0,2,1,0,101192.08,0,62092.63651575588,99899.18081372158,-1.2258476714090278
617,Germany,Female,37,4,116471.43,2,1,0,175324.74,1,119730.1161339179,101113.43510163411,0.6408526125292276
425,France,Male,39,4,0.0,2,1,0,197226.32,0,62092.63651575588,99899.18081372158,-1.2258476714090278
659,France,Female,56,9,123785.24,1,1,0,99504.03,1,62092.63651575588,99899.18081372158,0.7580718413450023
605,France,Female,33,4,0.0,2,0,1,83700.66,0,62092.63651575588,99899.18081372158,-1.2258476714090278
538,France,Female,38,8,88758.95,2,0,0,28226.15,1,62092.63651575588,99899.18081372158,0.19670167968129038
665,Germany,Male,25,5,153611.83,2,1,0,35321.65,0,119730.1161339179,101113.43510163411,1.2361058452368572
491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1,119730.1161339179,101113.43510163411,0.5699052496101641
726,Spain,Female,27,7,123826.07,1,0,1,78970.58,0,61818.14776342349,99440.57228098506,0.7587262281984409
580,France,Female,65,9,106804.26,3,1,0,107890.69,1,62092.63651575588,99899.18081372158,0.48591582688248675
550,France,Female,48,6,0.0,2,1,1,191870.28,0,62092.63651575588,99899.18081372158,-1.2258476714090278
542,France,Female,59,2,68892.77,2,1,0,7905.06,1,62092.63651575588,99899.18081372158,-0.12169574917116283
732,France,Female,43,6,0.0,2,1,0,65731.53,0,62092.63651575588,99899.18081372158,-1.2258476714090278
473,France,Female,33,5,125827.43,1,0,1,145698.73,0,62092.63651575588,99899.18081372158,0.7908022427220253
745,Spain,Male,34,9,0.0,2,1,0,50046.25,0,61818.14776342349,99440.57228098506,-1.2258476714090278
732,France,Male,36,7,0.0,2,1,1,60830.24,0,62092.63651575588,99899.18081372158,-1.2258476714090278
848,Germany,Female,40,5,148495.64,1,0,0,158853.98,0,119730.1161339179,101113.43510163411,1.1541081113232097
572,France,Male,37,1,133043.66,1,0,0,111243.09,0,62092.63651575588,99899.18081372158,0.9064575462583842
702,France,Male,45,9,74989.58,1,1,1,171014.69,0,62092.63651575588,99899.18081372158,-0.02398151179880814
664,Germany,Male,39,7,60263.23,1,1,0,170835.32,0,119730.1161339179,101113.43510163411,-0.2600023258849246
630,Germany,Male,50,3,129370.91,4,1,1,47775.34,1,119730.1161339179,101113.43510163411,0.8475939823111206
618,Germany,Male,44,5,157955.83,2,0,0,139297.71,0,119730.1161339179,101113.43510163411,1.3057276059847742
556,France,Male,26,4,0.0,1,1,0,195167.38,0,62092.63651575588,99899.18081372158,-1.2258476714090278
619,France,Female,30,7,70729.17,1,1,1,160948.87,0,62092.63651575588,99899.18081372158,-0.09226356651981045
644,France,Male,48,8,0.0,2,0,1,44965.54,1,62092.63651575588,99899.18081372158,-1.2258476714090278
658,Spain,Male,50,2,0.0,2,1,0,52137.73,0,61818.14776342349,99440.57228098506,-1.2258476714090278
598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0,61818.14776342349,99440.57228098506,0.22815600265344513
677,France,Male,27,2,0.0,2,1,1,20092.89,0,62092.63651575588,99899.18081372158,-1.2258476714090278
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1,61818.14776342349,99440.57228098506,-0.2997336889401028
591,France,Male,33,9,131765.72,1,1,0,118782.06,0,62092.63651575588,99899.18081372158,0.885975862802999
699,France,Male,40,7,0.0,1,0,1,152876.13,1,62092.63651575588,99899.18081372158,-1.2258476714090278
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1,119730.1161339179,101113.43510163411,0.5374987561025506
709,France,Female,40,9,131569.63,1,1,1,103970.58,0,62092.63651575588,99899.18081372158,0.8828331070329578
607,Germany,Male,61,2,164523.5,2,1,1,35786.76,0,119730.1161339179,101113.43510163411,1.410988367819782
650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0,119730.1161339179,101113.43510163411,0.606546906625521
651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,61818.14776342349,99440.57228098506,0.9526076061280038
676,France,Female,61,8,0.0,2,1,1,118522.73,0,62092.63651575588,99899.18081372158,-1.2258476714090278
723,France,Female,49,4,0.0,2,0,1,89972.25,0,62092.63651575588,99899.18081372158,-1.2258476714090278
714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,61818.14776342349,99440.57228098506,0.7726283026667535
759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0,61818.14776342349,99440.57228098506,1.1451454315245333
582,France,Male,29,0,0.0,1,1,0,142516.35,0,62092.63651575588,99899.18081372158,-1.2258476714090278
697,France,Female,34,2,126558.92,1,1,0,73334.43,0,62092.63651575588,99899.18081372158,0.8025259125584651
610,Germany,Male,57,6,106938.11,2,0,1,186612.47,0,119730.1161339179,101113.43510163411,0.48806105539908645
488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,119730.1161339179,101113.43510163411,1.0179852281872341
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1,119730.1161339179,101113.43510163411,0.7526142902469634
781,France,Male,32,6,147107.91,1,1,1,40066.95,0,62092.63651575588,99899.18081372158,1.1318668115896213
645,France,Male,19,9,128514.84,1,0,0,175969.19,0,62092.63651575588,99899.18081372158,0.8338736552569148
545,France,Female,55,5,0.0,1,0,0,10034.77,1,62092.63651575588,99899.18081372158,-1.2258476714090278
597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0,119730.1161339179,101113.43510163411,0.4851425188815459
561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,61818.14776342349,99440.57228098506,-1.2258476714090278
662,France,Female,37,6,0.0,2,1,0,51229.17,0,62092.63651575588,99899.18081372158,-1.2258476714090278
649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1,119730.1161339179,101113.43510163411,1.264657979342476
630,France,Female,36,2,110414.48,1,1,1,48984.95,0,62092.63651575588,99899.18081372158,0.5437772157147486
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,61818.14776342349,99440.57228098506,-1.2258476714090278
636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,119730.1161339179,101113.43510163411,1.2919874053156222
593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0,119730.1161339179,101113.43510163411,0.14649916534456436
545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0,119730.1161339179,101113.43510163411,0.2774377595880147
567,Spain,Female,41,1,0.0,2,1,0,3414.72,0,61818.14776342349,99440.57228098506,-1.2258476714090278
583,France,Male,51,6,125268.03,2,1,0,165082.25,0,62092.63651575588,99899.18081372158,0.78183667804376
681,France,Female,29,2,148143.84,1,1,1,52021.39,0,62092.63651575588,99899.18081372158,1.1484697744375931
762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0,61818.14776342349,99440.57228098506,0.626009907043812
648,Spain,Male,35,7,0.0,2,0,0,122899.01,0,61818.14776342349,99440.57228098506,-1.2258476714090278
644,France,Male,30,5,44928.88,1,1,1,10771.46,0,62092.63651575588,99899.18081372158,-0.5057676221383371
706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,61818.14776342349,99440.57228098506,-1.2258476714090278
850,France,Male,35,3,162442.35,1,1,0,183566.78,0,62092.63651575588,99899.18081372158,1.3776335502828283
484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,61818.14776342349,99440.57228098506,-1.2258476714090278
508,Germany,Male,28,0,96213.82,2,1,0,147913.56,0,119730.1161339179,101113.43510163411,0.3161816924683129
439,France,Female,29,6,156569.43,1,1,0,180598.66,0,62092.63651575588,99899.18081372158,1.2835076223059272
484,Spain,Male,36,8,0.0,2,1,0,186136.48,0,61818.14776342349,99440.57228098506,-1.2258476714090278
803,Spain,Female,37,1,0.0,2,0,0,7455.2,0,61818.14776342349,99440.57228098506,-1.2258476714090278
724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1,119730.1161339179,101113.43510163411,0.54455885781228
640,France,Male,33,7,154575.76,1,1,0,25722.28,1,62092.63651575588,99899.18081372158,1.2515548562492285
701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,61818.14776342349,99440.57228098506,-1.2258476714090278
537,France,Male,37,3,0.0,2,1,1,20603.32,0,62092.63651575588,99899.18081372158,-1.2258476714090278
651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0,119730.1161339179,101113.43510163411,1.1307354579774678
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,119730.1161339179,101113.43510163411,0.6858067295381176
717,France,Female,25,7,108664.85,2,1,0,190011.85,0,62092.63651575588,99899.18081372158,0.5157357052963836
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0,61818.14776342349,99440.57228098506,-1.2258476714090278
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0,119730.1161339179,101113.43510163411,1.3871291314500287
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,119730.1161339179,101113.43510163411,0.26562449821322764
794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0,61818.14776342349,99440.57228098506,1.6523215273979577
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,119730.1161339179,101113.43510163411,0.5952474743597529
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1,119730.1161339179,101113.43510163411,0.6967880236936541
824,France,Male,45,3,129209.48,1,0,0,60151.77,0,62092.63651575588,99899.18081372158,0.8450067261330505
719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1,119730.1161339179,101113.43510163411,0.9735050327863819
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,119730.1161339179,101113.43510163411,0.681774950041399
